run_id,source,name,url,status,file,sha256,timestamp_utc
20260425T105112Z,pubchem,pubchem_compound_6167_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6167/JSON,ok,data\raw\public_api\20260425T105112Z\pubchem_compound_6167_pugview.json,,20260425T105112Z
20260425T105112Z,pubchem,pubchem_compound_36314_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/36314/JSON,ok,data\raw\public_api\20260425T105112Z\pubchem_compound_36314_pugview.json,,20260425T105112Z
20260425T105112Z,pubchem,pubchem_compound_5344_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5344/JSON,ok,data\raw\public_api\20260425T105112Z\pubchem_compound_5344_pugview.json,,20260425T105112Z
20260425T105112Z,rcsb,rcsb_tubulin_core_entries,https://data.rcsb.org/rest/v1/core/entry/{entry_id},ok,data\raw\public_api\20260425T105112Z\rcsb_tubulin_core_entries.json,,20260425T105112Z
20260425T110359Z,openalex,openalex_microtubule_quantum,,ok,data\raw\public_api\20260425T110359Z\openalex_microtubule_quantum.json,,20260425T110359Z
20260425T110359Z,crossref,crossref_microtubule_spectroscopy,,ok,data\raw\public_api\20260425T110359Z\crossref_microtubule_spectroscopy.json,,20260425T110359Z
20260425T110359Z,europepmc,europepmc_microtubule_spectroscopy,,ok,data\raw\public_api\20260425T110359Z\europepmc_microtubule_spectroscopy.json,,20260425T110359Z
20260425T110359Z,rcsb,rcsb_tubulin_search,https://search.rcsb.org/rcsbsearch/v2/query?json=%7B%22query%22%3A%7B%22type%22%3A%22group%22%2C%22logical_operator%22%3A%22and%22%2C%22nodes%22%3A%5B%7B%22type%22%3A%22terminal%22%2C%22service%22%3A%22text%22%2C%22parameters%22%3A%7B%22attribute%22%3A%22struct.title%22%2C%22operator%22%3A%22contains_phrase%22%2C%22value%22%3A%22tubulin%22%7D%7D%5D%7D%2C%22return_type%22%3A%22entry%22%2C%22request_options%22%3A%7B%22paginate%22%3A%7B%22start%22%3A0%2C%22rows%22%3A1000%7D%7D%7D,ok,data\raw\public_api\20260425T110359Z\rcsb_tubulin_search.json,,20260425T110359Z
20260425T110359Z,pubchem,pubchem_compound_6167_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6167/JSON,ok,data\raw\public_api\20260425T110359Z\pubchem_compound_6167_pugview.json,,20260425T110359Z
20260425T110359Z,pubchem,pubchem_compound_36314_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/36314/JSON,ok,data\raw\public_api\20260425T110359Z\pubchem_compound_36314_pugview.json,,20260425T110359Z
